age,workclass,educational-num,occupation,hours-per-week,income_>50K
36,Private,9,Other-service,36,0
19,Private,10,Craft-repair,40,0
30,Private,13,Other-service,40,0
61,Federal-gov,10,Adm-clerical,40,0
32,Private,9,Craft-repair,40,0
64,Local-gov,9,Transport-moving,20,0
46,Self-emp-not-inc,13,Farming-fishing,60,0
56,Self-emp-not-inc,15,Prof-specialty,50,1
40,Private,14,Prof-specialty,24,1
21,?,9,?,40,0
33,?,13,?,40,0
30,Private,9,Craft-repair,45,0
24,Private,9,Handlers-cleaners,50,0
23,Private,10,Prof-specialty,45,0
18,Private,8,Priv-house-serv,40,0
45,State-gov,10,Exec-managerial,40,0
26,Private,8,Transport-moving,40,0
39,Private,14,Prof-specialty,40,1
22,Private,7,Sales,30,0
37,Private,12,Prof-specialty,25,0
34,Private,13,Sales,60,1
54,?,4,?,25,0
75,Self-emp-not-inc,10,Exec-managerial,35,0
33,Private,9,Machine-op-inspct,48,0
59,Private,9,Tech-support,60,1
17,Private,7,Adm-clerical,15,0
34,Self-emp-not-inc,11,Craft-repair,75,0
50,Private,9,Craft-repair,45,0
31,Private,10,Sales,40,0
58,Self-emp-not-inc,10,Prof-specialty,40,0
36,Private,9,Other-service,40,0
47,Private,13,Exec-managerial,50,1
49,Self-emp-not-inc,3,Craft-repair,35,0
52,Private,11,Adm-clerical,40,0
44,Private,10,Adm-clerical,40,1
21,?,10,?,35,0
41,Private,6,Handlers-cleaners,40,0
60,Local-gov,11,Exec-managerial,60,1
29,Private,9,Tech-support,40,0
26,Private,13,Prof-specialty,48,0
24,Private,9,Sales,30,0
43,Private,13,Exec-managerial,50,1
46,Private,9,Sales,33,0
42,Private,13,Sales,40,0
22,Private,10,Transport-moving,25,0
51,Private,10,Adm-clerical,40,1
39,Private,10,Other-service,55,0
22,?,10,?,40,0
58,Private,3,Machine-op-inspct,40,0
67,Self-emp-inc,9,Exec-managerial,45,0
32,Private,13,Sales,44,0
31,Private,9,Sales,40,0
55,Federal-gov,14,Exec-managerial,60,1
51,Private,7,Sales,30,1
55,Local-gov,9,Transport-moving,44,0
17,Private,8,Sales,18,0
51,Private,9,Sales,50,1
42,Private,13,Sales,45,1
63,Private,10,Prof-specialty,40,0
33,Private,11,Tech-support,10,0
37,Private,10,Craft-repair,40,0
39,Private,9,Transport-moving,45,1
66,?,9,?,20,0
45,Local-gov,9,Protective-serv,40,1
49,Private,9,Craft-repair,50,0
30,Self-emp-not-inc,13,Sales,50,0
53,Private,13,Adm-clerical,40,1
23,Private,10,Adm-clerical,38,0
31,Private,9,Adm-clerical,40,0
52,Private,11,Craft-repair,40,1
21,Private,3,Priv-house-serv,40,0
44,Local-gov,11,Craft-repair,40,1
71,Private,9,Sales,16,0
45,Private,13,Exec-managerial,40,0
47,Self-emp-not-inc,9,Sales,75,1
26,Private,8,Priv-house-serv,40,0
39,Private,9,Handlers-cleaners,40,0
44,Private,14,Prof-specialty,55,0
34,Federal-gov,11,Adm-clerical,40,0
45,Private,9,Machine-op-inspct,40,0
23,Private,9,Machine-op-inspct,48,0
26,Private,13,Prof-specialty,40,0
69,?,7,?,48,0
21,Private,9,Machine-op-inspct,40,0
28,Private,10,Transport-moving,40,0
44,Private,11,Tech-support,40,1
33,Private,9,Other-service,60,0
33,Private,10,Transport-moving,55,0
36,Private,13,Exec-managerial,50,1
43,State-gov,13,Prof-specialty,40,0
49,Federal-gov,13,Adm-clerical,40,1
72,Private,6,Other-service,12,0
41,Private,14,Exec-managerial,45,1
62,Self-emp-not-inc,8,Craft-repair,40,1
40,Federal-gov,10,Adm-clerical,50,0
59,Self-emp-inc,13,Exec-managerial,40,1
51,Private,9,Transport-moving,40,0
33,Private,7,Sales,20,0
20,Private,11,Adm-clerical,40,0
36,Local-gov,11,Protective-serv,60,1
42,Private,13,Sales,50,1
40,Private,10,Machine-op-inspct,48,0
49,Private,10,Craft-repair,60,1
26,Private,9,Other-service,40,0
28,Private,9,Handlers-cleaners,30,0
43,Private,10,Other-service,30,0
31,Self-emp-inc,16,Prof-specialty,40,0
65,Private,11,Adm-clerical,40,0
64,Private,10,Other-service,40,0
36,Self-emp-not-inc,9,Craft-repair,30,0
24,Private,9,Transport-moving,40,0
40,Private,11,Tech-support,40,0
56,Private,7,Machine-op-inspct,40,0
42,Local-gov,4,Other-service,40,0
63,Self-emp-inc,15,Prof-specialty,50,1
29,Private,10,Sales,40,0
33,Private,9,Transport-moving,55,1
42,Self-emp-not-inc,11,Prof-specialty,50,0
17,?,5,?,25,0
60,Private,10,Handlers-cleaners,40,0
60,Private,9,Prof-specialty,45,1
74,Private,9,Adm-clerical,40,1
46,Private,9,Craft-repair,40,0
23,Private,9,Craft-repair,40,0
34,Private,10,Craft-repair,45,0
46,Private,7,Machine-op-inspct,40,0
46,Private,10,Adm-clerical,40,0
20,Private,10,Prof-specialty,25,0
48,Private,14,Prof-specialty,40,1
42,Private,10,Prof-specialty,40,1
58,Private,8,Transport-moving,40,0
53,Local-gov,10,Other-service,40,0
46,Private,11,Transport-moving,60,0
58,Private,13,Craft-repair,20,0
34,Self-emp-not-inc,9,Farming-fishing,70,0
33,Private,9,Craft-repair,40,1
51,Private,14,Prof-specialty,38,1
25,Private,13,Sales,44,0
45,Private,9,Transport-moving,40,0
37,Private,9,Adm-clerical,40,0
33,Private,9,Exec-managerial,40,0
35,Self-emp-not-inc,10,Craft-repair,40,0
28,Private,9,Machine-op-inspct,40,0
23,Private,9,Handlers-cleaners,24,0
63,Self-emp-not-inc,9,Farming-fishing,35,0
40,Private,9,Craft-repair,40,0
36,Private,9,Craft-repair,50,0
48,Private,10,Handlers-cleaners,40,0
39,Private,9,Craft-repair,40,0
37,Private,12,Craft-repair,55,0
30,Private,10,Transport-moving,56,1
28,Private,9,Other-service,35,0
47,Private,9,Craft-repair,40,0
30,Private,13,Prof-specialty,70,0
48,Private,9,Handlers-cleaners,16,1
34,Private,9,Other-service,35,0
38,Private,9,Sales,33,0
36,Private,14,Exec-managerial,50,1
35,Private,10,Transport-moving,40,0
18,Private,10,Sales,25,0
44,Self-emp-not-inc,10,Exec-managerial,50,1
55,Self-emp-not-inc,9,Farming-fishing,55,0
41,Private,10,Adm-clerical,40,0
50,Private,9,Machine-op-inspct,40,0
34,Private,5,Machine-op-inspct,40,0
18,Private,7,Other-service,25,0
49,Private,14,Exec-managerial,40,1
43,Federal-gov,9,Adm-clerical,40,1
71,?,9,?,70,0
23,Local-gov,13,Prof-specialty,35,0
35,Private,9,Other-service,40,0
34,Self-emp-not-inc,10,Farming-fishing,30,0
45,Private,9,Adm-clerical,15,0
30,State-gov,9,Other-service,40,0
23,Private,10,Transport-moving,60,0
32,Private,11,Prof-specialty,42,1
25,Private,13,Exec-managerial,40,0
35,Private,9,Farming-fishing,40,0
43,Private,10,Sales,72,1
38,Private,13,Exec-managerial,60,0
60,Self-emp-not-inc,7,Farming-fishing,50,0
20,Private,7,Handlers-cleaners,32,0
31,?,13,?,40,0
65,?,4,?,20,0
50,Private,10,Other-service,15,0
36,Private,10,Craft-repair,44,1
34,Self-emp-inc,14,Prof-specialty,40,1
32,Private,13,Exec-managerial,45,0
36,Private,9,Sales,60,1
25,Private,7,Craft-repair,50,0
27,Private,13,Sales,40,0
49,Self-emp-not-inc,13,Prof-specialty,60,1
43,Private,9,Prof-specialty,35,0
39,Private,9,Adm-clerical,40,0
21,Private,10,Other-service,18,0
27,Private,10,Adm-clerical,60,0
33,Private,13,Handlers-cleaners,30,0
28,Private,10,Adm-clerical,40,0
20,Private,10,Sales,30,0
56,Private,2,Machine-op-inspct,40,0
32,Private,11,Craft-repair,40,1
34,Private,9,Transport-moving,45,0
27,Private,13,Sales,46,1
39,Private,9,Other-service,25,0
23,Private,9,Adm-clerical,40,0
57,Private,9,Transport-moving,40,0
28,Private,13,Other-service,35,0
37,Private,14,Exec-managerial,60,1
34,Private,9,Craft-repair,40,0
64,?,10,?,15,0
29,Private,10,Transport-moving,40,0
56,State-gov,13,Prof-specialty,40,0
51,?,2,?,40,0
36,Private,14,Exec-managerial,40,1
65,Self-emp-inc,9,Sales,40,0
42,Private,13,Prof-specialty,50,1
39,Federal-gov,12,Exec-managerial,42,0
31,Private,9,Other-service,38,0
35,Private,12,Craft-repair,45,1
56,Private,15,Prof-specialty,45,1
33,Private,9,Sales,40,0
71,?,10,?,10,0
17,Private,7,Priv-house-serv,20,0
25,Private,14,Prof-specialty,60,0
42,Self-emp-not-inc,10,Craft-repair,40,0
62,?,10,?,40,1
63,Private,8,Sales,40,1
36,Private,10,Craft-repair,40,0
34,Local-gov,12,Prof-specialty,40,1
38,Private,11,Transport-moving,70,0
35,Self-emp-not-inc,6,Other-service,2,0
29,Private,13,Prof-specialty,60,0
37,Private,9,Craft-repair,70,0
17,Private,6,Other-service,15,0
41,Private,10,Sales,35,1
67,Self-emp-not-inc,9,Prof-specialty,20,0
35,Private,9,Transport-moving,40,0
19,?,10,?,20,0
47,Self-emp-not-inc,9,Other-service,48,0
34,Private,10,Exec-managerial,50,1
34,Private,9,Farming-fishing,63,0
50,Self-emp-not-inc,4,Craft-repair,36,0
38,Private,11,Craft-repair,50,1
43,Private,13,Sales,55,0
24,Private,9,Exec-managerial,37,0
30,Private,10,Adm-clerical,20,0
37,Private,13,Machine-op-inspct,40,0
47,Private,11,Prof-specialty,40,0
45,Local-gov,16,Prof-specialty,40,1
41,Private,13,Other-service,30,0
47,Private,9,Transport-moving,50,1
37,Private,6,Transport-moving,40,0
45,Self-emp-inc,15,Exec-managerial,40,1
39,State-gov,13,Exec-managerial,40,0
25,Private,4,Farming-fishing,50,1
49,Private,13,Sales,50,1
27,Private,9,Craft-repair,40,0
34,Private,10,Other-service,40,0
52,Private,9,Adm-clerical,40,0
53,Self-emp-inc,3,Sales,40,1
31,Private,10,Adm-clerical,40,0
37,Private,9,Craft-repair,48,0
34,Private,9,Machine-op-inspct,40,1
35,Private,9,Handlers-cleaners,30,0
26,Private,14,Prof-specialty,40,0
34,Private,3,Machine-op-inspct,40,0
59,Private,14,Craft-repair,35,0
77,Self-emp-not-inc,8,Transport-moving,12,0
45,Local-gov,13,Prof-specialty,40,0
46,Private,10,Exec-managerial,70,0
18,Private,7,Sales,20,0
23,Private,7,Craft-repair,40,1
33,Private,10,Machine-op-inspct,40,0
22,Private,13,Exec-managerial,30,0
52,Private,13,Craft-repair,50,1
22,Private,7,Farming-fishing,38,0
59,Private,10,Exec-managerial,40,1
31,Private,9,Transport-moving,60,1
46,Private,10,Sales,42,0
57,Local-gov,9,Other-service,30,0
35,Private,10,Adm-clerical,38,0
31,Private,11,Protective-serv,40,0
42,Local-gov,13,Protective-serv,40,1
36,Private,10,Adm-clerical,40,0
45,Private,4,Adm-clerical,20,0
28,Private,13,Other-service,35,0
39,Local-gov,9,Craft-repair,40,1
36,Private,9,Other-service,40,0
22,Private,10,Adm-clerical,40,0
30,Private,9,Adm-clerical,40,0
38,Self-emp-not-inc,13,Farming-fishing,60,0
34,Private,9,Adm-clerical,32,0
36,Private,9,Exec-managerial,50,0
43,Private,10,Transport-moving,60,0
33,Private,9,Other-service,40,0
21,Private,10,Adm-clerical,25,0
37,Federal-gov,9,Exec-managerial,40,0
50,Private,9,Transport-moving,40,1
35,Private,13,Transport-moving,40,0
42,Private,9,Exec-managerial,40,0
31,Self-emp-not-inc,16,Prof-specialty,48,0
26,Private,7,Transport-moving,40,0
20,Private,10,Other-service,20,0
38,Private,9,Craft-repair,40,0
54,Private,10,Adm-clerical,40,0
35,Private,9,Craft-repair,40,0
63,Private,13,Prof-specialty,50,1
20,Private,9,Farming-fishing,55,0
26,Private,13,Prof-specialty,40,0
41,Local-gov,15,Prof-specialty,40,1
24,Private,13,Prof-specialty,40,0
37,Private,13,Exec-managerial,40,1
41,Private,9,Handlers-cleaners,40,0
71,Private,4,Transport-moving,10,0
26,Private,11,Exec-managerial,40,0
51,Private,5,Transport-moving,40,0
17,Self-emp-not-inc,7,Farming-fishing,20,0
35,Private,10,Prof-specialty,20,0
43,Private,16,Prof-specialty,55,1
31,Private,9,Prof-specialty,40,1
28,Private,10,Machine-op-inspct,40,1
31,Private,13,Prof-specialty,40,1
50,Self-emp-inc,10,Sales,55,1
47,Private,3,Machine-op-inspct,20,0
41,State-gov,13,Prof-specialty,40,1
60,Private,4,Transport-moving,40,0
36,Private,13,Exec-managerial,70,0
21,Private,6,Farming-fishing,30,0
28,Private,13,Sales,40,0
35,Private,9,Sales,40,0
38,Local-gov,13,Exec-managerial,50,1
33,Private,9,Exec-managerial,50,1
50,Private,6,Other-service,8,0
40,Private,13,Tech-support,40,1
44,Local-gov,12,Tech-support,40,0
40,Private,6,Craft-repair,50,0
44,Private,9,Adm-clerical,40,0
68,Self-emp-not-inc,10,Sales,40,1
51,Private,4,Machine-op-inspct,30,0
26,Private,12,Transport-moving,30,0
45,?,9,?,10,0
37,Private,9,Other-service,30,0
31,Self-emp-not-inc,9,Farming-fishing,91,0
46,Private,9,Exec-managerial,40,0
32,Private,9,Exec-managerial,60,0
58,?,10,?,30,0
39,Private,13,Exec-managerial,55,0
26,Private,5,Craft-repair,35,0
24,Private,9,Other-service,35,0
30,Private,11,Craft-repair,40,0
32,Private,13,Prof-specialty,38,0
45,Local-gov,10,Protective-serv,40,1
28,Private,8,Prof-specialty,40,0
36,Private,10,Craft-repair,40,0
33,Self-emp-inc,9,Other-service,40,0
21,?,10,?,40,0
36,Local-gov,13,Other-service,40,0
24,Private,10,Other-service,53,0
38,Private,13,Exec-managerial,50,1
34,Private,10,Adm-clerical,40,0
43,Federal-gov,13,Tech-support,40,0
32,Private,10,Other-service,15,0
24,Private,9,Machine-op-inspct,40,0
49,Private,10,Adm-clerical,38,0
33,Self-emp-not-inc,16,Prof-specialty,45,1
49,Private,9,Exec-managerial,72,0
18,Private,7,Other-service,20,0
53,State-gov,10,Farming-fishing,50,0
30,Private,10,Craft-repair,40,0
26,Private,3,Transport-moving,40,0
45,Private,10,Other-service,40,0
20,Private,10,Adm-clerical,16,0
38,?,10,?,20,0
39,Private,13,Adm-clerical,20,0
24,Private,6,Handlers-cleaners,40,0
26,Private,10,Other-service,30,0
36,Private,9,Craft-repair,75,0
53,Private,4,Transport-moving,40,0
39,Private,13,Exec-managerial,45,1
60,Private,13,Prof-specialty,40,1
49,Private,13,Exec-managerial,50,1
17,?,7,?,10,0
37,Self-emp-not-inc,10,Exec-managerial,15,0
34,Local-gov,13,Protective-serv,40,1
42,Local-gov,10,Craft-repair,40,1
31,Private,13,Prof-specialty,50,0
24,State-gov,14,Prof-specialty,40,0
46,Private,13,Sales,40,1
90,Private,10,Sales,37,0
60,Private,13,Exec-managerial,35,1
46,Private,13,Sales,45,1
27,Private,7,Sales,35,0
22,Private,11,Sales,25,0
50,Private,4,Other-service,35,0
62,Self-emp-not-inc,10,Transport-moving,32,0
42,Private,13,Prof-specialty,32,0
24,State-gov,10,Other-service,40,0
20,?,9,?,40,0
22,Private,9,Adm-clerical,40,0
65,?,9,?,10,0
44,Private,12,Sales,40,0
69,?,9,?,45,1
34,Self-emp-inc,10,Exec-managerial,65,1
50,Local-gov,10,Adm-clerical,40,0
54,Private,10,Sales,60,0
18,?,9,?,15,0
23,Private,4,Other-service,35,0
31,Private,8,Craft-repair,43,0
58,Private,7,Craft-repair,40,0
69,Private,9,Craft-repair,16,0
35,Private,13,Exec-managerial,45,0
31,Private,14,Exec-managerial,70,1
38,Private,10,Transport-moving,55,0
46,Private,11,Exec-managerial,48,1
40,Local-gov,14,Exec-managerial,55,1
17,Private,6,Other-service,15,0
59,Private,13,Craft-repair,50,0
34,Private,9,Machine-op-inspct,40,0
51,Private,9,Craft-repair,40,1
30,Private,9,Handlers-cleaners,40,0
44,Private,7,Machine-op-inspct,46,0
44,Private,4,Handlers-cleaners,48,0
20,Private,10,Adm-clerical,40,0
83,Self-emp-inc,6,Farming-fishing,50,1
37,Self-emp-inc,13,Sales,50,1
42,Self-emp-not-inc,13,Sales,48,0
63,Local-gov,9,Protective-serv,40,0
26,Self-emp-inc,10,Exec-managerial,60,1
18,Private,6,Handlers-cleaners,40,0
22,Private,10,Machine-op-inspct,25,0
48,Private,10,Sales,50,1
42,Private,10,Craft-repair,50,1
59,Private,9,Craft-repair,40,0
22,Private,9,Sales,40,0
29,Private,12,Adm-clerical,40,0
41,Federal-gov,14,Exec-managerial,40,1
38,Private,9,Craft-repair,35,0
50,Private,13,Sales,45,1
31,Private,9,Other-service,30,0
37,Private,14,Tech-support,60,1
67,Private,15,Prof-specialty,48,1
41,Private,9,Other-service,30,0
45,Private,14,Exec-managerial,50,1
71,Self-emp-not-inc,9,Adm-clerical,35,0
21,Private,10,Sales,30,0
56,Private,10,Farming-fishing,60,1
37,State-gov,12,Adm-clerical,40,0
32,Private,9,Machine-op-inspct,40,1
28,Self-emp-not-inc,10,Sales,63,0
21,Private,10,Handlers-cleaners,40,0
32,Private,9,Craft-repair,40,0
43,Private,10,Sales,38,1
41,Private,9,Other-service,40,0
19,Private,10,Exec-managerial,30,0
27,Private,10,Machine-op-inspct,45,0
51,Private,9,Transport-moving,50,0
31,Private,14,Prof-specialty,45,1
46,Federal-gov,13,Exec-managerial,40,1
25,?,13,?,40,0
25,Private,10,Sales,45,0
40,Federal-gov,13,Adm-clerical,40,1
44,Self-emp-not-inc,9,Farming-fishing,60,0
46,Private,10,Adm-clerical,60,0
29,Private,9,Craft-repair,40,0
29,Private,9,Tech-support,45,1
36,Private,15,Prof-specialty,45,1
38,Private,9,Craft-repair,40,1
36,Private,9,Handlers-cleaners,45,1
20,Private,10,Adm-clerical,25,0
27,Private,9,Adm-clerical,40,0
61,?,10,?,40,0
35,Federal-gov,13,Prof-specialty,40,1
80,Self-emp-not-inc,4,Farming-fishing,15,0
75,?,10,?,13,0
30,Private,9,Other-service,38,0
33,Private,13,Exec-managerial,40,0
56,Private,6,Sales,40,0
45,Private,7,Machine-op-inspct,40,0
34,Private,12,Sales,50,1
33,Private,10,Craft-repair,40,0
61,?,13,?,7,1
53,Private,9,Machine-op-inspct,40,0
30,Private,13,Prof-specialty,40,0
41,Private,10,Sales,32,0
29,Private,10,Sales,40,0
59,Private,6,Transport-moving,40,1
25,Private,10,Other-service,30,0
38,Self-emp-not-inc,13,Adm-clerical,28,1
30,Private,9,Exec-managerial,45,0
50,Private,9,Sales,60,0
70,Private,6,Sales,40,0
62,Private,16,Exec-managerial,50,1
22,Self-emp-not-inc,9,Handlers-cleaners,40,0
38,Federal-gov,9,Adm-clerical,45,1
43,Private,13,Handlers-cleaners,40,1
31,Private,10,Tech-support,40,0
48,Private,10,Sales,16,0
21,Private,10,Other-service,20,0
60,Private,9,Craft-repair,35,1
20,Private,10,Machine-op-inspct,40,0
69,?,9,?,20,0
17,Private,7,Priv-house-serv,12,0
72,Private,6,Sales,15,0
32,Self-emp-inc,9,Sales,65,1
23,Private,9,Sales,48,0
22,Private,9,Other-service,40,0
52,Self-emp-inc,13,Exec-managerial,60,0
24,Private,6,Machine-op-inspct,45,0
30,Private,9,Craft-repair,40,0
32,Private,12,Machine-op-inspct,48,0
63,Local-gov,13,Prof-specialty,40,1
44,Private,12,Farming-fishing,40,0
19,Private,10,Sales,25,0
18,Self-emp-not-inc,10,Craft-repair,35,0
38,Private,9,Machine-op-inspct,40,0
39,Private,14,Exec-managerial,50,1
25,Private,9,Other-service,30,0
35,Private,9,Other-service,40,0
56,Private,10,Craft-repair,34,0
25,Private,13,Prof-specialty,40,0
30,Private,14,Prof-specialty,40,1
44,Self-emp-inc,14,Prof-specialty,55,1
47,Self-emp-not-inc,14,Prof-specialty,40,0
34,Private,13,Craft-repair,40,0
41,Private,9,Sales,50,0
41,Self-emp-not-inc,13,Exec-managerial,40,0
37,Local-gov,14,Exec-managerial,40,1
41,Self-emp-inc,15,Prof-specialty,50,1
29,Private,9,Machine-op-inspct,40,0
23,Private,9,Handlers-cleaners,40,0
51,Private,9,Transport-moving,84,1
48,Private,15,Tech-support,40,1
34,Private,14,Prof-specialty,43,1
46,Private,10,Exec-managerial,40,0
39,Private,12,Sales,40,0
48,Private,10,Exec-managerial,72,0
34,Private,13,Sales,46,1
42,Local-gov,14,Prof-specialty,55,0
60,Federal-gov,10,Exec-managerial,40,0
19,Private,9,Handlers-cleaners,30,0
51,Federal-gov,9,Exec-managerial,57,1
30,State-gov,9,Other-service,50,0
39,State-gov,14,Protective-serv,40,0
39,Self-emp-not-inc,5,Craft-repair,40,0
41,Local-gov,10,Craft-repair,40,0
29,Private,12,Tech-support,40,0
56,Private,9,Other-service,40,0
34,Private,9,Sales,60,0
17,?,6,?,40,0
29,Local-gov,14,Prof-specialty,40,1
18,Private,7,Other-service,20,0
54,Private,16,Tech-support,40,1
36,Private,10,Craft-repair,37,0
18,?,9,?,35,0
58,Private,4,Transport-moving,40,0
47,Private,12,Craft-repair,40,0
58,Self-emp-inc,15,Prof-specialty,70,1
64,Private,9,Handlers-cleaners,38,0
53,Private,6,Other-service,40,0
29,Private,9,Adm-clerical,45,0
39,Private,9,Machine-op-inspct,40,1
25,Private,9,Other-service,40,0
27,Private,9,Other-service,40,0
38,State-gov,10,Exec-managerial,40,0
17,Private,6,Other-service,15,0
31,Private,9,Exec-managerial,60,0
33,State-gov,5,Farming-fishing,40,0
22,?,10,?,40,0
52,Private,13,Exec-managerial,40,0
46,Local-gov,14,Adm-clerical,40,0
47,Private,13,Machine-op-inspct,44,1
31,Private,11,Sales,50,0
59,Private,14,Prof-specialty,10,0
43,Private,10,Sales,40,1
36,Private,6,Machine-op-inspct,40,0
42,Private,10,Craft-repair,40,1
19,Private,9,Transport-moving,35,0
35,Private,13,Prof-specialty,40,0
27,Federal-gov,13,Adm-clerical,40,0
53,Private,9,Machine-op-inspct,40,0
33,Private,9,Craft-repair,40,0
54,Private,9,Sales,40,0
50,Private,13,Sales,40,0
46,Private,13,Adm-clerical,40,0
33,Local-gov,11,Adm-clerical,55,0
26,Private,14,Exec-managerial,48,0
48,Self-emp-not-inc,10,Craft-repair,40,1
27,Private,13,Sales,40,0
25,Local-gov,13,Prof-specialty,40,0
40,?,11,?,15,0
52,Private,10,Exec-managerial,40,0
48,State-gov,9,Craft-repair,40,1
55,Local-gov,13,Prof-specialty,48,0
32,Private,13,Exec-managerial,40,0
25,Private,13,Prof-specialty,40,0
34,Private,9,Transport-moving,40,0
30,Private,14,Prof-specialty,45,1
42,Private,9,Sales,40,0
57,Self-emp-not-inc,7,Other-service,50,0
43,Self-emp-not-inc,9,Sales,40,0
33,Private,13,Adm-clerical,42,0
21,Private,9,Craft-repair,40,0
40,Self-emp-not-inc,13,Sales,50,1
50,Private,14,Exec-managerial,60,1
23,Private,10,Handlers-cleaners,40,0
22,Private,10,Adm-clerical,30,0
20,Private,10,Adm-clerical,38,0
55,Private,10,Adm-clerical,40,0
44,Local-gov,13,Adm-clerical,40,0
30,Private,10,Machine-op-inspct,50,0
24,Private,10,Transport-moving,40,0
78,Self-emp-not-inc,4,Transport-moving,20,0
47,Private,9,Farming-fishing,40,0
64,Private,9,Adm-clerical,40,0
